,,MAD Basal,MAD Apical,NumberofStemsTest,BasalDendriteNumberofBifurcationsTest,BasalDendriteNumberofBranchesTest,BasalDendriteOverallWidthTest,BasalDendriteOverallHeightTest,BasalDendriteOverallDepthTest,BasalDendriteAverageDiameterTest,BasalDendriteTotalLengthTest,BasalDendriteMaxEuclideanDistanceTest,BasalDendriteMaxPathDistanceTest,BasalDendriteMaxBranchOrderTest,BasalDendriteAverageContractionTest,BasalDendritePartitionAsymmetryTest,BasalDendriteAverageRallsRatioTest,BasalDendriteAverageBifurcationAngleLocalTest,BasalDendriteAverageBifurcationAngleRemoteTest,BasalDendriteFractalDimensionTest,ApicalDendriteNumberofBifurcationsTest,ApicalDendriteNumberofBranchesTest,ApicalDendriteOverallWidthTest,ApicalDendriteOverallHeightTest,ApicalDendriteOverallDepthTest,ApicalDendriteAverageDiameterTest,ApicalDendriteTotalLengthTest,ApicalDendriteMaxEuclideanDistanceTest,ApicalDendriteMaxPathDistanceTest,ApicalDendriteMaxBranchOrderTest,ApicalDendriteAverageContractionTest,ApicalDendritePartitionAsymmetryTest,ApicalDendriteAverageRallsRatioTest,ApicalDendriteAverageBifurcationAngleLocalTest,ApicalDendriteAverageBifurcationAngleRemoteTest,ApicalDendriteFractalDimensionTest
,morphology-data/GCs/Denizet-granule/Siopi2016/veh1c4n3d.CNG.swc,2.522155534,2.685651677,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,0.894966877,0.104963503,-0.411809211,-0.086954695,0.420436028,0.121944305,0.578418112,0.393704047,-0.717690061,0.000224506,0.156091494,1.249658267,0.764983805,-0.455470378
,morphology-data/GCs/Denizet-granule/Denizet2017/10c3ns1.CNG.swc,2.522155534,2.690119269,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.479295174,-0.991044229,-0.398178366,-0.086954695,-0.186060891,-0.973178837,-1.087436215,0.393704047,-0.391022674,1.274996438,0.156091494,-0.137729147,0.93102586,-0.034453558
,morphology-data/GCs/Denizet-granule/Denizet2017/14c2nd2.CNG.swc,2.522155534,2.693918848,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.858770778,1.009192992,-0.553719382,-0.086954695,0.21309848,0.899941285,0.573197066,0.393704047,0.183129952,0.000224506,0.156091494,-0.162997363,-1.055558548,-0.029912545
,morphology-data/GCs/Denizet-granule/Denizet2017/15c5nd2-s3-2.CNG.swc,2.522155534,2.699346226,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.119723119,1.293162833,-0.628408945,-0.086954695,0.325320898,1.32434331,0.99640106,-0.226096699,0.59809786,0.900064576,0.156091494,-0.772189046,-0.651823482,-0.18300957
,morphology-data/GCs/Denizet-granule/Denizet2017/17c7nd2.CNG.swc,2.522155534,2.700874407,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.08100315,0.035733529,-0.596105709,-0.086954695,-0.008835047,0.027273029,0.099062073,-0.845897444,0.694368164,-2.099403824,0.156091494,0.042902279,0.160120436,-0.217715887
,morphology-data/GCs/Denizet-granule/Denizet2017/14c4nd7-2.CNG.swc,2.522155534,2.719038003,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.271621123,0.661391562,-0.523283385,-0.086954695,0.35042065,0.735807906,0.510193687,-0.226096699,0.367278847,-1.649483789,0.156091494,-0.096957761,-0.133958904,-0.262477306
,morphology-data/GCs/Denizet-granule/Denizet2017/9c1nd1.CNG.swc,2.522155534,2.723543005,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.366642897,1.131581036,-0.350190322,-0.086954695,0.154613258,1.16355449,0.832598465,-0.226096699,0.918155015,-0.974603737,0.156091494,-0.285989174,0.97634613,-0.220310752
,morphology-data/GCs/Denizet-granule/Denizet2017/4c3ns1.CNG.swc,2.522155534,2.724452157,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,0.325823643,-0.327683777,-0.395564231,-0.086954695,0.019546467,-0.382429596,-0.597060259,1.013504792,0.541793679,1.499956456,0.156091494,-0.138504305,-0.364502821,-0.382489805
,morphology-data/GCs/Denizet-granule/Denizet2017/12c4ns1.CNG.swc,2.522155534,2.725690575,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.728696004,0.083086487,-0.503864098,-0.086954695,-0.074006427,-0.063518082,-0.269310615,0.393704047,-1.196650648,1.274996438,0.156091494,-0.814062229,1.232644711,-0.528450952
,morphology-data/GCs/Denizet-granule/Denizet2017/10c5nd1.CNG.swc,2.522155534,2.727504422,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.559079782,0.267962685,-0.434029356,-0.086954695,0.119604236,0.274282458,0.023325944,-0.845897444,-0.131020186,-2.099403824,0.156091494,-0.301277835,-1.176120325,-0.288750312
,morphology-data/GCs/Denizet-granule/Denizet2017/13c4nd1.CNG.swc,2.522155534,2.729769743,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.359798703,1.235727961,-0.443552276,-0.086954695,0.242077163,1.17724219,0.969429092,-0.226096699,0.248505622,0.900064576,0.156091494,1.122902793,-0.95166946,-0.21382359
,morphology-data/GCs/Denizet-granule/Denizet2017/9c1nD2.CNG.swc,2.522155534,2.733096304,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.104428312,1.091401275,-0.521042698,-0.086954695,0.167241779,1.062158387,0.905208157,-0.845897444,0.405182202,0.150196351,0.156091494,-0.914876708,-1.400334381,-0.219662036
,morphology-data/GCs/Denizet-granule/Denizet2017/5c7nd1.CNG.swc,2.522155534,2.734378984,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.001229092,0.583866809,-0.60282777,-0.086954695,0.006424749,0.498689328,0.157350001,-0.845897444,0.855685971,-2.099403824,0.156091494,-0.370237688,-0.270470139,-0.59559308
,morphology-data/GCs/Urban-granule/nospines/Cell-5_3.CNG.swc,3.189063889,2.680485314,1.103259351,-0.59727958,0.559775003,0.896184923,0.157236009,-0.280547183,1.068654688,0.295352241,0.220143708,0.154074867,-0.333016064,2.204451128,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,0.724666551,0.569683764,-0.039028792,0.511259763,-0.253654061,-2.030666994,0.158204269,0.495868471,0.30104228,-0.226096699,-0.38696746,-0.599671874,0.156091494,-0.465216539,-0.840996091,0.1199409
,morphology-data/GCs/Denizet-granule/Denizet2017/12c4ns2.CNG.swc,2.522155534,2.761157684,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.597348125,-1.050808541,-0.58994382,-0.086954695,-0.331122262,-1.063065369,-1.301447529,-0.226096699,0.923546339,-0.599671874,0.156091494,-0.843303742,-0.109247484,-0.114245652
,morphology-data/GCs/Denizet-granule/Denizet2017/5c6nd4.CNG.swc,2.522155534,2.764190728,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.107127396,1.382285486,-0.523096661,-0.086954695,0.175111611,1.385818938,0.986763792,-0.845897444,0.214423075,0.150196351,0.156091494,-1.122867815,-0.448128673,0.045662894
,morphology-data/GCs/Denizet-granule/Denizet2017/13c1nd2.CNG.swc,2.522155534,2.765023007,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.255456695,1.378452386,-0.60525518,-0.086954695,0.18271485,1.384176414,1.051655415,-0.226096699,0.681100818,0.900064576,0.156091494,-0.864549909,-0.321985866,-0.056834267
,morphology-data/GCs/Denizet-granule/Denizet2017/11c5ns3.CNG.swc,2.522155534,2.771374253,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.073184604,0.5246941,-0.278114893,-0.086954695,0.188427943,0.577601895,0.319542944,0.393704047,-0.667175694,0.150196351,0.156091494,-0.933953406,1.622619209,-0.20701207
,morphology-data/GCs/Denizet-granule/Denizet2017/1c3ns4.CNG.swc,2.522155534,2.777364924,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,0.148669034,-1.31126213,-0.400232329,-0.086954695,-0.418218268,-1.342592013,-1.490416392,-0.845897444,0.209148953,0.150196351,0.156091494,-0.627019902,0.124330158,-0.388003892
,morphology-data/GCs/Denizet-granule/Denizet2017/12c1nd7.CNG.swc,2.522155534,2.787600701,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.15576854,0.312468549,-0.597226052,-0.086954695,0.091278706,0.241217735,0.136651544,-0.226096699,0.520533108,-1.649483789,0.156091494,-0.719561148,-0.982115517,-0.034453558
,morphology-data/GCs/Denizet-granule/Denizet2017/5c4ns1.CNG.swc,2.522155534,2.790335892,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,2.415232555,0.214102086,-0.343468261,-0.086954695,0.373718232,0.254405536,0.106780142,-0.226096699,0.30424723,0.900064576,0.156091494,0.610055021,0.295089208,-0.284858015
,morphology-data/GCs/Denizet-granule/Denizet2017/16c8ns1.CNG.swc,2.522155534,2.805885135,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.519891696,-1.244940875,-0.604508285,-0.086954695,-0.548166469,-1.297113141,-1.464063521,-0.845897444,0.292902008,0.150196351,0.156091494,-0.272821231,-0.556721956,-0.283560583
,morphology-data/GCs/Denizet-granule/Denizet2017/4c3ns3-D4.CNG.swc,2.522155534,2.811002303,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,0.22509545,-0.486356856,-0.502370307,-0.086954695,0.230088466,-0.451760773,-0.615065647,0.393704047,0.171245597,-0.649662489,0.156091494,-0.624538419,0.380980753,-0.330916866
,morphology-data/GCs/Denizet-granule/Denizet2017/13c2nd4.CNG.swc,2.522155534,2.811390321,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-1.142182065,-0.685751999,-0.343468261,-0.086954695,-0.236081778,-0.685987081,-0.90289389,-0.226096699,-0.689186363,-0.599671874,0.156091494,-1.264112414,1.067140279,-0.406816662
,morphology-data/GCs/Denizet-granule/Denizet2017/2c5ns2.CNG.swc,2.522155534,2.815621635,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,0.200046853,0.060901343,-0.470813966,-0.086954695,0.651273769,0.096628011,-0.109913923,0.393704047,0.654144195,0.150196351,0.156091494,-0.612267515,-0.820220833,-0.296534907
,morphology-data/GCs/Denizet-granule/Denizet2017/15c5ns1.CNG.swc,2.522155534,2.823803711,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-1.307897772,-1.096781089,-0.329837416,-0.086954695,-0.592466266,-1.173304917,-1.345723241,-0.845897444,0.476582092,0.150196351,0.156091494,0.285916898,-0.298042477,0.069665394
,morphology-data/GCs/Denizet-granule/Denizet2017/4c2nd3.CNG.swc,2.522155534,2.833737307,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.868554642,-0.072949025,1.026151607,-0.086954695,0.361572244,-0.016753757,-0.079763928,-0.226096699,0.075936355,-1.649483789,0.156091494,-0.114713278,-0.503836573,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/3c3nd1-2.CNG.swc,2.522155534,2.837200118,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,-0.604889018,0.746545539,-0.474921892,-0.086954695,0.207718629,0.690578983,0.335876772,0.393704047,0.352933235,0.300168196,0.156091494,-0.577248877,0.258908514,0.149781845
,morphology-data/GCs/Denizet-granule/Denizet2017/11c7ns1.CNG.swc,2.522155534,2.849380941,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.393678842,-1.252422199,-0.517494943,-0.086954695,-0.240672513,-1.291066749,-1.384705679,-0.226096699,-0.015458316,-0.974603737,0.156091494,-0.574582137,-0.39355362,-0.342918116
,morphology-data/GCs/Denizet-granule/Denizet2017/6c3ns1.CNG.swc,2.522155534,2.849711555,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.534507346,-0.448494211,-0.484818259,-0.086954695,-0.207710927,-0.509451454,-0.761657361,1.013504792,0.423981517,1.499956456,0.156091494,0.423768351,-0.269305291,-0.35589244
,morphology-data/GCs/Denizet-granule/Denizet2017/3c6ns3.CNG.swc,2.522155534,2.853722063,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.136613794,0.275973987,-0.438697454,-0.086954695,-0.017704604,0.266807783,0.42171449,-0.845897444,0.095274802,-2.099403824,0.156091494,0.622789071,0.616708884,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/14c8nd1.CNG.swc,2.522155534,2.869258482,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.766831523,-0.696228317,-0.59853312,-0.086954695,-0.399175514,-0.726764525,-0.860908835,-0.845897444,-0.049001731,-2.099403824,0.156091494,0.1412304,0.02818539,0.384617113
,morphology-data/GCs/Denizet-granule/Denizet2017/6c4ns1.CNG.swc,2.522155534,2.870180416,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.54740196,0.053444265,-1.189071288,-0.567163503,-0.086954695,-0.258568916,-1.217593554,-1.35804326,-0.845897444,0.138311636,0.150196351,0.156091494,-0.875431379,-0.872101375,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/5c5nd2.CNG.swc,2.522155534,2.870237319,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.199923741,1.539910933,-0.537287678,-0.086954695,0.340855285,1.435880213,1.015056498,-0.226096699,0.632789861,-0.974603737,0.156091494,0.039952776,-0.182511308,-0.110028997
,morphology-data/GCs/Denizet-granule/Denizet2017/11c3ns3.CNG.swc,2.522155534,2.872018855,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,0.70008152,-0.337679417,-0.290998843,-0.086954695,0.540378986,-0.297661073,-0.526029263,0.393704047,0.402299016,-0.649662489,0.156091494,-0.380573134,-0.43376648,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/12c3ns2.CNG.swc,2.522155534,2.879973062,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.503797751,-0.717797207,-0.632890319,-0.086954695,-0.07638977,-0.715564416,-0.455132405,0.393704047,0.628617445,1.274996438,0.156091494,-0.327248081,1.798063252,-0.04613045
,morphology-data/GCs/Denizet-granule/Denizet2017/12c5ns3.CNG.swc,2.522155534,2.887206584,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.714057799,-1.104693791,-0.567163503,-0.086954695,-0.43485102,-1.179279896,-1.316563799,0.393704047,0.400165927,1.274996438,0.156091494,-0.009160095,-0.381943541,-0.050995821
,morphology-data/GCs/Denizet-granule/Siopi2016/veh1c6n1-2d-1.CNG.swc,2.522155534,2.889589555,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,0.082317191,-0.10289897,-0.133403864,-0.086954695,0.265763971,-0.05037789,0.090239949,0.393704047,-0.326584625,-0.649662489,0.156091494,1.387724229,-0.23391823,0.305473736
,morphology-data/GCs/Denizet-granule/Denizet2017/6c7nd3-4-S2-2.CNG.swc,2.522155534,2.896109605,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.472335699,0.556616057,-0.54550353,-0.086954695,0.073680887,0.437654087,0.132854419,-0.845897444,0.794764004,-2.099403824,0.156091494,0.620653729,-0.901862604,-0.556994465
,morphology-data/GCs/Denizet-granule/Denizet2017/16c7ns1.CNG.swc,2.522155534,2.89701238,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.76143085,-0.841171257,-0.561561786,-0.086954695,-0.313926999,-0.933246459,-1.162945341,-0.845897444,0.752336623,0.150196351,0.156091494,0.257782058,-1.65708098,-0.281614434
,morphology-data/GCs/Denizet-granule/Denizet2017/13c5ns2.CNG.swc,2.522155534,2.898230222,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,-0.016168031,-0.83169327,-0.371476847,-0.086954695,-0.225383391,-0.882566261,-0.950553996,0.393704047,0.092532259,0.300168196,0.156091494,-0.093086844,0.189568052,0.2500085
